pe	18	moquegua
pe	19	pasco
pe	20	piura
pe	21	puno
pe	22	san martin
pe	23	tacna
pe	24	tumbes
pe	25	ucayali
pg	01	central
pg	02	gulf
pg	03	milne bay
pg	04	northern
pg	05	southern highlands
pg	06	western
pg	07	north solomons
pg	08	chimbu
pg	09	eastern highlands
pg	10	east new britain
pg	11	east sepik
pg	12	madang
pg	13	manus
pg	14	morobe
pg	15	new ireland
pg	16	western highlands
pg	17	west new britain
pg	18	sandaun
pg	19	enga
pg	20	national capital
ph	01	abra
ph	02	agusan del norte
ph	03	agusan del sur
ph	04	aklan
ph	05	albay
ph	06	antique
ph	07	bataan
ph	08	batanes
ph	09	batangas
ph	10	benguet
ph	11	bohol
ph	12	bukidnon
ph	13	bulacan
ph	14	cagayan
ph	15	camarines norte
ph	16	camarines sur
ph	17	camiguin
ph	18	capiz
ph	19	catanduanes
ph	20	cavite
ph	21	cebu
ph	22	basilan
ph	23	eastern samar
ph	24	davao
ph	25	davao del sur
ph	26	davao oriental
ph	27	ifugao
ph	28	ilocos norte
ph	29	ilocos sur
ph	30	iloilo
ph	31	isabela
ph	32	kalinga-apayao
ph	33	laguna
ph	34	lanao del norte
ph	35	lanao del sur
ph	36	la union
ph	37	leyte
ph	38	marinduque
ph	39	masbate
ph	40	mindoro occidental
ph	41	mindoro oriental
ph	42	misamis occidental
ph	43	misamis oriental
ph	44	mountain
ph	45	negros occidental
ph	46	negros oriental
ph	47	nueva ecija
ph	48	nueva vizcaya
ph	49	palawan
ph	50	pampanga
ph	51	pangasinan
ph	53	rizal
ph	54	romblon
ph	55	samar
ph	56	maguindanao
ph	57	north cotabato
ph	58	sorsogon
ph	59	southern leyte
ph	60	sulu
ph	61	surigao del norte
ph	62	surigao del sur
ph	63	tarlac
ph	64	zambales
ph	65	zamboanga del norte
ph	66	zamboanga del sur
ph	67	northern samar
ph	68	quirino
ph	69	siquijor
ph	70	south cotabato
ph	71	sultan kudarat
ph	72	tawitawi
ph	a1	angeles
ph	a2	bacolod
ph	a3	bago
ph	a4	baguio
ph	a5	bais
ph	a6	basilan city
ph	a7	batangas city
ph	a8	butuan
ph	a9	cabanatuan
ph	b1	cadiz
ph	b2	cagayan de oro
ph	b3	calbayog
ph	b4	caloocan
ph	b5	canlaon
ph	b6	cavite city
ph	b7	cebu city
ph	b8	cotabato
ph	b9	dagupan
ph	c1	danao
ph	c2	dapitan
ph	c3	davao city
ph	c4	dipolog
ph	c5	dumaguete
ph	c6	general santos
ph	c7	gingoog
ph	c8	iligan
ph	c9	iloilo city
ph	d1	iriga
ph	d2	la carlota
ph	d3	laoag
ph	d4	lapu-lapu
ph	d5	legaspi
ph	d6	lipa
ph	d7	lucena
ph	d8	mandaue
ph	d9	manila
ph	e1	marawi
ph	e2	naga
ph	e3	olongapo
ph	e4	ormoc
ph	e5	oroquieta
ph	e6	ozamis
ph	e7	pagadian
ph	e8	palayan
ph	e9	pasay
ph	f1	puerto princesa
ph	f2	quezon city
ph	f3	roxas
ph	f4	san carlos
ph	f5	san carlos
ph	f6	san jose
ph	f7	san pablo
ph	f8	silay
ph	f9	surigao
ph	g1	tacloban
ph	g2	tagaytay
ph	g3	tagbilaran
ph	g4	tangub
ph	g5	toledo
ph	g6	trece martires
ph	g7	zamboanga
ph	g8	aurora
ph	h2	quezon
ph	h3	negros occidental
ph	i6	compostela valley
ph	i7	davao del norte
ph	j7	kalinga
ph	k6	malaybalay
ph	l9	passi
ph	p1	zambales
ph	m5	san jose del monte
ph	m6	san juan
ph	m8	santiago
ph	m9	sarangani
ph	n1	sipalay
ph	n3	surigao del norte
ph	p2	zamboanga
pk	01	federally administered tribal areas
pk	02	balochistan
pk	03	north-west frontier
pk	04	punjab
pk	05	sindh
pk	06	azad kashmir
pk	07	northern areas
pk	08	islamabad
pl	72	dolnoslaskie
pl	73	kujawsko-pomorskie
pl	74	lodzkie
pl	75	lubelskie
pl	76	lubuskie
pl	77	malopolskie
pl	78	mazowieckie
pl	79	opolskie
pl	80	podkarpackie
pl	81	podlaskie
pl	82	pomorskie
pl	83	slaskie
pl	84	swietokrzyskie
pl	85	warminsko-mazurskie
pl	86	wielkopolskie
pl	87	zachodniopomorskie
ps	gz	gaza
ps	we	west bank
pt	02	aveiro
pt	03	beja
pt	04	braga
pt	05	braganca
pt	06	castelo branco
pt	07	coimbra
pt	08	evora
pt	09	faro
pt	10	madeira
pt	11	guarda
pt	13	leiria
pt	14	lisboa
pt	16	portalegre
pt	17	porto
pt	18	santarem
pt	19	setubal
pt	20	viana do castelo
pt	21	vila real
pt	22	viseu
pt	23	azores
py	01	alto parana
py	02	amambay
py	03	boqueron
py	04	caaguazu
py	05	caazapa
py	06	central
py	07	concepcion
py	08	cordillera
py	10	guaira
py	11	itapua
py	12	misiones
py	13	neembucu
py	15	paraguari
py	16	presidente hayes
py	17	san pedro
py	19	canindeyu
py	20	chaco
py	21	nueva asuncion
py	23	alto paraguay
qa	01	ad dawhah
qa	02	al ghuwariyah
qa	03	al jumaliyah
qa	04	al khawr
qa	05	al wakrah municipality
qa	06	ar rayyan
qa	08	madinat ach shamal
qa	09	umm salal
qa	10	al wakrah
qa	11	jariyan al batnah
qa	12	umm sa'id
ro	01	alba
ro	02	arad
ro	03	arges
ro	04	bacau
ro	05	bihor
ro	06	bistrita-nasaud
ro	07	botosani
ro	08	braila
ro	09	brasov
ro	10	bucuresti
ro	11	buzau
ro	12	caras-severin
ro	13	cluj
ro	14	constanta
ro	15	covasna
ro	16	dambovita
ro	17	dolj
ro	18	galati
ro	19	gorj
ro	20	harghita
ro	21	hunedoara
ro	22	ialomita
ro	23	iasi
ro	25	maramures
ro	26	mehedinti
ro	27	mures
ro	28	neamt
ro	29	olt
ro	30	prahova
ro	31	salaj
ro	32	satu mare
ro	33	sibiu
ro	34	suceava
ro	35	teleorman
ro	36	timis
ro	37	tulcea
ro	38	vaslui
ro	39	valcea
ro	40	vrancea
ro	41	calarasi
ro	42	giurgiu
ro	43	ilfov
rs	01	kosovo
rs	02	vojvodina
ru	01	adygeya, republic of
ru	02	aginsky buryatsky ao
ru	03	gorno-altay
ru	04	altaisky krai
ru	05	amur
ru	06	arkhangel'sk
ru	07	astrakhan'
ru	08	bashkortostan
ru	09	belgorod
ru	10	bryansk
ru	11	buryat
ru	12	chechnya
ru	13	chelyabinsk
ru	14	chita
ru	15	chukot
ru	16	chuvashia
ru	17	dagestan
ru	18	evenk
ru	19	ingush
ru	20	irkutsk
ru	21	ivanovo
ru	22	kabardin-balkar
ru	23	kaliningrad
ru	24	kalmyk
ru	25	kaluga
ru	26	kamchatka
ru	27	karachay-cherkess
ru	28	karelia
ru	29	kemerovo
ru	30	khabarovsk
ru	31	khakass
ru	32	khanty-mansiy
ru	33	kirov
ru	34	komi
ru	36	koryak
ru	37	kostroma
ru	38	krasnodar
ru	39	krasnoyarsk
ru	40	kurgan
ru	41	kursk
ru	42	leningrad
ru	43	lipetsk
ru	44	magadan
ru	45	mariy-el
ru	46	mordovia
ru	47	moskva
ru	48	moscow city
ru	49	murmansk
ru	50	nenets
ru	51	nizhegorod
ru	52	novgorod
ru	53	novosibirsk
ru	54	omsk
ru	55	orenburg
ru	56	orel
ru	57	penza
ru	58	perm'
ru	59	primor'ye
ru	60	pskov
ru	61	rostov
ru	62	ryazan'
ru	63	sakha
ru	64	sakhalin
ru	65	samara
ru	66	saint petersburg city
ru	67	saratov
ru	68	north ossetia
ru	69	smolensk
ru	70	stavropol'
ru	71	sverdlovsk
ru	72	tambovskaya oblast
ru	73	tatarstan
ru	74	taymyr
ru	75	tomsk
ru	76	tula
ru	77	tver'
ru	78	tyumen'
ru	79	tuva
ru	80	udmurt
ru	81	ul'yanovsk
ru	83	vladimir
ru	84	volgograd
ru	85	vologda
ru	86	voronezh
ru	87	yamal-nenets
ru	88	yaroslavl'
ru	89	yevrey
ru	90	permskiy kray
ru	91	krasnoyarskiy kray
ru	92	kamchatskiy kray
ru	93	zabaykal'skiy kray
rw	01	butare
rw	06	gitarama
rw	07	kibungo
rw	09	kigali
rw	11	est
rw	12	kigali
rw	13	nord
rw	14	ouest
rw	15	sud
sa	02	al bahah
sa	05	al madinah
sa	06	ash sharqiyah
sa	08	al qasim
sa	10	ar riyad
sa	11	asir province
sa	13	ha'il
sa	14	makkah
sa	15	al hudud ash shamaliyah
sa	16	najran
sa	17	jizan
sa	19	tabuk
sa	20	al jawf
sb	03	malaita
sb	06	guadalcanal
sb	07	isabel
sb	08	makira
sb	09	temotu
sb	10	central
sb	11	western
sb	12	choiseul
sb	13	rennell and bellona
sc	01	anse aux pins
sc	02	anse boileau
sc	03	anse etoile
sc	04	anse louis
sc	05	anse royale
sc	06	baie lazare
sc	07	baie sainte anne
sc	08	beau vallon
sc	09	bel air
sc	10	bel ombre
sc	11	cascade
sc	12	glacis
sc	13	grand' anse
sc	14	grand' anse
sc	15	la digue
sc	16	la riviere anglaise
sc	17	mont buxton
sc	18	mont fleuri
sc	19	plaisance
sc	20	pointe la rue
sc	21	port glaud
sc	22	saint louis
sc	23	takamaka
sd	27	al wusta
sd	28	al istiwa'iyah
sd	29	al khartum
sd	30	ash shamaliyah
sd	31	ash sharqiyah
sd	32	bahr al ghazal
sd	33	darfur
sd	34	kurdufan
sd	35	upper nile
sd	40	al wahadah state
sd	44	central equatoria state
se	02	blekinge lan
se	03	gavleborgs lan
se	05	gotlands lan
se	06	hallands lan
se	07	jamtlands lan
se	08	jonkopings lan
se	09	kalmar lan
se	10	dalarnas lan
se	12	kronobergs lan
se	14	norrbottens lan
se	15	orebro lan
se	16	ostergotlands lan
se	18	sodermanlands lan
se	21	uppsala lan
se	22	varmlands lan
se	23	vasterbottens lan
se	24	vasternorrlands lan
se	25	vastmanlands lan
se	26	stockholms lan
se	27	skane lan
se	28	vastra gotaland
sh	01	ascension
sh	02	saint helena
sh	03	tristan da cunha
si	01	ajdovscina commune
si	02	beltinci commune
si	03	bled commune
si	04	bohinj commune
si	05	borovnica commune
si	06	bovec commune
si	07	brda commune
si	08	brezice commune
si	09	brezovica commune
si	11	celje commune
si	12	cerklje na gorenjskem commune
si	13	cerknica commune
si	14	cerkno commune
si	15	crensovci commune
si	16	crna na koroskem commune
si	17	crnomelj commune
si	19	divaca commune
si	20	dobrepolje commune
si	22	dol pri ljubljani commune
si	24	dornava commune
si	25	dravograd commune
si	26	duplek commune
si	27	gorenja vas-poljane commune
si	28	gorisnica commune
si	29	gornja radgona commune
si	30	gornji grad commune
si	31	gornji petrovci commune
si	32	grosuplje commune
si	34	hrastnik commune
si	35	hrpelje-kozina commune
si	36	idrija commune
si	37	ig commune
si	38	ilirska bistrica commune
si	39	ivancna gorica commune
si	40	izola-isola commune
si	42	jursinci commune
si	44	kanal commune
si	45	kidricevo commune
si	46	kobarid commune
si	47	kobilje commune
si	49	komen commune
si	50	koper-capodistria urban commune
si	51	kozje commune
si	52	kranj commune
si	53	kranjska gora commune
si	54	krsko commune
si	55	kungota commune
si	57	lasko commune
si	61	ljubljana urban commune
si	62	ljubno commune
si	64	logatec commune
si	66	loski potok commune
si	68	lukovica commune
si	71	medvode commune
si	72	menges commune
si	73	metlika commune
si	74	mezica commune
si	76	mislinja commune
si	77	moravce commune
si	78	moravske toplice commune
si	79	mozirje commune
si	80	murska sobota urban commune
si	81	muta commune
si	82	naklo commune
si	83	nazarje commune
si	84	nova gorica urban commune
si	86	odranci commune
si	87	ormoz commune
si	88	osilnica commune
si	89	pesnica commune
si	91	pivka commune
si	92	podcetrtek commune
si	94	postojna commune
si	97	puconci commune
si	98	race-fram commune
si	99	radece commune
si	a1	radenci commune
si	a2	radlje ob dravi commune
si	a3	radovljica commune
si	a6	rogasovci commune
si	a7	rogaska slatina commune
si	a8	rogatec commune
si	b1	semic commune
si	b2	sencur commune
si	b3	sentilj commune
si	b4	sentjernej commune
si	b6	sevnica commune
si	b7	sezana commune
si	b8	skocjan commune
si	b9	skofja loka commune
si	c1	skofljica commune
si	c2	slovenj gradec urban commune
si	c4	slovenske konjice commune
si	c5	smarje pri jelsah commune
si	c6	smartno ob paki commune
si	c7	sostanj commune
si	c8	starse commune
si	c9	store commune
si	d1	sveti jurij commune
si	d2	tolmin commune
si	d3	trbovlje commune
si	d4	trebnje commune
si	d5	trzic commune
si	d6	turnisce commune
si	d7	velenje urban commune
si	d8	velike lasce commune
si	e1	vipava commune
si	e2	vitanje commune
si	e3	vodice commune
si	e5	vrhnika commune
si	e6	vuzenica commune
si	e7	zagorje ob savi commune
si	e9	zavrc commune
si	f1	zelezniki commune
si	f2	ziri commune
si	f3	zrece commune
si	f4	benedikt commune
si	f5	bistrica ob sotli commune
si	f6	bloke commune
si	f7	braslovce commune
si	f8	cankova commune
si	f9	cerkvenjak commune
si	g1	destrnik commune
si	g2	dobje commune
si	g3	dobrna commune
si	g4	dobrova-horjul-polhov gradec commune
si	g5	dobrovnik-dobronak commune
si	g6	dolenjske toplice commune
si	g7	domzale commune
si	g8	grad commune
si	g9	hajdina commune
si	h1	hoce-slivnica commune
si	h2	hodos-hodos commune
si	h3	horjul commune
si	h4	jesenice commune
si	h5	jezersko commune
si	h6	kamnik commune
si	h7	kocevje commune
si	h8	komenda commune
si	h9	kostel commune
si	i1	krizevci commune
si	i2	kuzma commune
si	i3	lenart commune
si	i4	lendava-lendva commune
si	i5	litija commune
si	i6	ljutomer commune
si	i7	loska dolina commune
si	i8	lovrenc na pohorju commune
si	i9	luce commune
si	j1	majsperk commune
si	j2	maribor commune
si	j3	markovci commune
si	j4	miklavz na dravskem polju commune
si	j5	miren-kostanjevica commune
si	j6	mirna pec commune
si	j7	novo mesto urban commune
si	j8	oplotnica commune
si	j9	piran-pirano commune
si	k1	podlehnik commune
si	k2	podvelka commune
si	k3	polzela commune
si	k4	prebold commune
si	k5	preddvor commune
si	k6	prevalje commune
si	k7	ptuj urban commune
si	k8	ravne na koroskem commune
si	k9	razkrizje commune
si	l1	ribnica commune
si	l2	ribnica na pohorju commune
si	l3	ruse commune
si	l4	salovci commune
si	l5	selnica ob dravi commune
si	l6	sempeter-vrtojba commune
si	l7	sentjur pri celju commune
si	l8	slovenska bistrica commune
si	l9	smartno pri litiji commune
si	m1	sodrazica commune
si	m2	solcava commune
si	m3	sveta ana commune
si	m4	sveti andraz v slovenskih goricah commune
si	m5	tabor commune
si	m6	tisina commune
si	m7	trnovska vas commune
si	m8	trzin commune
si	m9	velika polana commune
si	n1	verzej commune
si	n2	videm commune
si	n3	vojnik commune
si	n4	vransko commune
si	n5	zalec commune
si	n6	zetale commune
si	n7	zirovnica commune
si	n8	zuzemberk commune
si	n9	apace commune
si	o1	cirkulane commune
sk	01	banska bystrica
sk	02	bratislava
sk	03	kosice
sk	04	nitra
sk	05	presov
sk	06	trencin
sk	07	trnava
sk	08	zilina
sl	01	eastern
sl	02	northern
sl	03	southern
sl	04	western area
sm	01	acquaviva
sm	02	chiesanuova
sm	03	domagnano
sm	04	faetano
sm	05	fiorentino
sm	06	borgo maggiore
sm	07	san marino
sm	08	monte giardino
sm	09	serravalle
sn	01	dakar
sn	03	diourbel
sn	05	tambacounda
sn	07	thies
sn	09	fatick
sn	10	kaolack
sn	11	kolda
sn	12	ziguinchor
sn	13	louga
sn	14	saint-louis
sn	15	matam
so	01	bakool
so	02	banaadir
so	03	bari
so	04	bay
so	05	galguduud
so	06	gedo
so	07	hiiraan
so	08	jubbada dhexe
so	09	jubbada hoose
so	10	mudug
so	11	nugaal
so	12	sanaag
so	13	shabeellaha dhexe
so	14	shabeellaha hoose
so	16	woqooyi galbeed
so	18	nugaal
so	19	togdheer
so	20	woqooyi galbeed
so	21	awdal
so	22	sool
sr	10	brokopondo
sr	11	commewijne
sr	12	coronie
sr	13	marowijne
sr	14	nickerie
sr	15	para
sr	16	paramaribo
sr	17	saramacca
sr	18	sipaliwini
sr	19	wanica
ss	01	central equatoria
ss	02	eastern equatoria
ss	03	jonglei
ss	04	lakes
ss	05	northern bahr el ghazal
ss	06	unity
ss	07	upper nile
ss	08	warrap
ss	09	western bahr el ghazal
ss	10	western equatoria
st	01	principe
st	02	sao tome
sv	01	ahuachapan
sv	02	cabanas
sv	03	chalatenango
sv	04	cuscatlan
sv	05	la libertad
sv	06	la paz
sv	07	la union
sv	08	morazan
sv	09	san miguel
sv	10	san salvador
sv	11	santa ana
sv	12	san vicente
sv	13	sonsonate
sv	14	usulutan
sy	01	al hasakah
sy	02	al ladhiqiyah
sy	03	al qunaytirah
sy	04	ar raqqah
sy	05	as suwayda'
sy	06	dar
sy	07	dayr az zawr
sy	08	rif dimashq
sy	09	halab
sy	10	hamah
sy	11	hims
sy	12	idlib
sy	13	dimashq
sy	14	tartus
sz	01	hhohho
sz	02	lubombo
sz	03	manzini
sz	04	shiselweni
sz	05	praslin
td	01	batha
td	02	biltine
td	03	borkou-ennedi-tibesti
td	04	chari-baguirmi
td	05	guera
td	06	kanem
td	07	lac
td	08	logone occidental
td	09	logone oriental
td	10	mayo-kebbi
td	11	moyen-chari
td	12	ouaddai
td	13	salamat
td	14	tandjile
tg	22	centrale
tg	23	kara
tg	24	maritime
tg	25	plateaux
tg	26	savanes
th	01	mae hong son
th	02	chiang mai
th	03	chiang rai
th	04	nan
th	05	lamphun
th	06	lampang
th	07	phrae
th	08	tak
th	09	sukhothai
th	10	uttaradit
th	11	kamphaeng phet
th	12	phitsanulok
th	13	phichit
th	14	phetchabun
th	15	uthai thani
th	16	nakhon sawan
th	17	nong khai
th	18	loei
th	20	sakon nakhon
th	21	nakhon phanom
th	22	khon kaen
th	23	kalasin
th	24	maha sarakham
th	25	roi et
th	26	chaiyaphum
th	27	nakhon ratchasima
th	28	buriram
th	29	surin
th	30	sisaket
th	31	narathiwat
th	32	chai nat
th	33	sing buri
th	34	lop buri
th	35	ang thong
th	36	phra nakhon si ayutthaya
th	37	saraburi
th	38	nonthaburi
th	39	pathum thani
th	40	krung thep
th	41	phayao
th	42	samut prakan
th	43	nakhon nayok
th	44	chachoengsao
th	45	prachin buri
th	46	chon buri
th	47	rayong
th	48	chanthaburi
th	49	trat
th	50	kanchanaburi
th	51	suphan buri
th	52	ratchaburi
th	53	nakhon pathom
th	54	samut songkhram
th	55	samut sakhon
th	56	phetchaburi
th	57	prachuap khiri khan
th	58	chumphon
th	59	ranong
th	60	surat thani
th	61	phangnga
th	62	phuket
th	63	krabi
th	64	nakhon si thammarat
th	65	trang
th	66	phatthalung
th	67	satun
th	68	songkhla
th	69	pattani
th	70	yala
th	71	ubon ratchathani
th	72	yasothon
th	73	nakhon phanom
th	74	prachin buri
th	75	ubon ratchathani
th	76	udon thani
th	77	amnat charoen
th	78	mukdahan
th	79	nong bua lamphu
th	80	sa kaeo
tj	01	kuhistoni badakhshon
tj	02	khatlon
tj	03	sughd
tm	01	ahal
tm	02	balkan
tm	03	dashoguz
tm	04	lebap
tm	05	mary
tn	02	kasserine
tn	03	kairouan
tn	06	jendouba
tn	10	qafsah
tn	14	el kef
tn	15	al mahdia
tn	16	al munastir
tn	17	bajah
tn	18	bizerte
tn	19	nabeul
tn	22	siliana
tn	23	sousse
tn	27	ben arous
tn	28	madanin
tn	29	gabes
tn	31	kebili
tn	32	sfax
tn	33	sidi bou zid
tn	34	tataouine
tn	35	tozeur
tn	36	tunis
tn	37	zaghouan
tn	38	aiana
tn	39	manouba
to	01	ha
to	02	tongatapu
to	03	vava
tr	02	adiyaman
tr	03	afyonkarahisar
tr	04	agri
tr	05	amasya
tr	07	antalya
tr	08	artvin
tr	09	aydin
tr	10	balikesir
tr	11	bilecik
tr	12	bingol
tr	13	bitlis
tr	14	bolu
tr	15	burdur
tr	16	bursa
tr	17	canakkale
tr	19	corum
tr	20	denizli
tr	21	diyarbakir
tr	22	edirne
tr	23	elazig
tr	24	erzincan
tr	25	erzurum
tr	26	eskisehir
tr	28	giresun
tr	31	hatay
tr	32	mersin
tr	33	isparta
tr	34	istanbul
tr	35	izmir
tr	37	kastamonu
tr	38	kayseri
tr	39	kirklareli
tr	40	kirsehir
tr	41	kocaeli
tr	43	kutahya
tr	44	malatya
tr	45	manisa
tr	46	kahramanmaras
tr	48	mugla
tr	49	mus
tr	50	nevsehir
tr	52	ordu
tr	53	rize
tr	54	sakarya
tr	55	samsun
tr	57	sinop
tr	58	sivas
tr	59	tekirdag
tr	60	tokat
tr	61	trabzon
tr	62	tunceli
tr	63	sanliurfa
tr	64	usak
tr	65	van
tr	66	yozgat
tr	68	ankara
tr	69	gumushane
tr	70	hakkari
tr	71	konya
tr	72	mardin
tr	73	nigde
tr	74	siirt
tr	75	aksaray
tr	76	batman
tr	77	bayburt
tr	78	karaman
tr	79	kirikkale
tr	80	sirnak
tr	81	adana
tr	82	cankiri
tr	83	gaziantep
tr	84	kars
tr	85	zonguldak
tr	86	ardahan
tr	87	bartin
tr	88	igdir
tr	89	karabuk
tr	90	kilis
tr	91	osmaniye
tr	92	yalova
tr	93	duzce
tt	01	arima
tt	02	caroni
tt	03	mayaro
tt	04	nariva
tt	05	port-of-spain
tt	06	saint andrew
tt	07	saint david
tt	08	saint george
tt	09	saint patrick
tt	10	san fernando
tt	11	tobago
tt	12	victoria
tw	01	fu-chien
tw	02	kao-hsiung
tw	03	t'ai-pei
tw	04	t'ai-wan
tz	02	pwani
tz	03	dodoma
tz	04	iringa
tz	05	kigoma
tz	06	kilimanjaro
tz	07	lindi
tz	08	mara
tz	09	mbeya
tz	10	morogoro
tz	11	mtwara
tz	12	mwanza
tz	13	pemba north
tz	14	ruvuma
tz	15	shinyanga
tz	16	singida
tz	17	tabora
tz	18	tanga
tz	19	kagera
tz	20	pemba south
tz	21	zanzibar central
tz	22	zanzibar north
tz	23	dar es salaam
tz	24	rukwa
tz	25	zanzibar urban
tz	26	arusha
tz	27	manyara
ua	01	cherkas'ka oblast'
ua	02	chernihivs'ka oblast'
ua	03	chernivets'ka oblast'
ua	04	dnipropetrovs'ka oblast'
ua	05	donets'ka oblast'
ua	06	ivano-frankivs'ka oblast'
ua	07	kharkivs'ka oblast'
ua	08	khersons'ka oblast'
ua	09	khmel'nyts'ka oblast'
ua	10	kirovohrads'ka oblast'
ua	11	krym
ua	12	kyyiv
ua	13	kyyivs'ka oblast'
ua	14	luhans'ka oblast'
ua	15	l'vivs'ka oblast'
ua	16	mykolayivs'ka oblast'
ua	17	odes'ka oblast'
ua	18	poltavs'ka oblast'
ua	19	rivnens'ka oblast'
ua	20	sevastopol'
ua	21	sums'ka oblast'
ua	22	ternopil's'ka oblast'
ua	23	vinnyts'ka oblast'
ua	24	volyns'ka oblast'
ua	25	zakarpats'ka oblast'
ua	26	zaporiz'ka oblast'
ua	27	zhytomyrs'ka oblast'
ug	26	apac
ug	28	bundibugyo
ug	29	bushenyi
ug	30	gulu
ug	31	hoima
ug	33	jinja
ug	36	kalangala
ug	37	kampala
ug	38	kamuli
ug	39	kapchorwa
ug	40	kasese
ug	41	kibale
ug	42	kiboga
ug	43	kisoro
ug	45	kotido
ug	46	kumi
ug	47	lira
ug	50	masindi
ug	52	mbarara
ug	56	mubende
ug	58	nebbi
ug	59	ntungamo
ug	60	pallisa
ug	61	rakai
ug	65	adjumani
ug	66	bugiri
ug	67	busia
ug	69	katakwi
ug	70	luwero
ug	71	masaka
ug	72	moyo
ug	73	nakasongola
ug	74	sembabule
ug	76	tororo
ug	77	arua
ug	78	iganga
ug	79	kabarole
ug	80	kaberamaido
ug	81	kamwenge
ug	82	kanungu
ug	83	kayunga
ug	84	kitgum
ug	85	kyenjojo
ug	86	mayuge
ug	87	mbale
ug	88	moroto
ug	89	mpigi
ug	90	mukono
ug	91	nakapiripirit
ug	92	pader
ug	93	rukungiri
ug	94	sironko
ug	95	soroti
ug	96	wakiso
ug	97	yumbe
us	aa	armed forces americas
us	ae	armed forces europe, middle east, & canada
us	ak	alaska
us	al	alabama
us	ap	armed forces pacific
us	ar	arkansas
us	as	american samoa
us	az	arizona
us	ca	california
us	co	colorado
us	ct	connecticut
us	dc	district of columbia
us	de	delaware
us	fl	florida
us	fm	federated states of micronesia
us	ga	georgia
us	gu	guam
us	hi	hawaii
us	ia	iowa
us	id	idaho
us	il	illinois
us	in	indiana
us	ks	kansas
us	ky	kentucky
us	la	louisiana
us	ma	massachusetts
us	md	maryland
us	me	maine
us	mh	marshall islands
us	mi	michigan
us	mn	minnesota
us	mo	missouri
us	mp	northern mariana islands
us	ms	mississippi
us	mt	montana
us	nc	north carolina
us	nd	north dakota
us	ne	nebraska
us	nh	new hampshire
us	nj	new jersey
us	nm	new mexico
us	nv	nevada
us	ny	new york
us	oh	ohio
us	ok	oklahoma
us	or	oregon
us	pa	pennsylvania
us	pw	palau
us	ri	rhode island
us	sc	south carolina
us	sd	south dakota
us	tn	tennessee
us	tx	texas
us	ut	utah
us	va	virginia
us	vi	virgin islands
us	vt	vermont
us	wa	washington
us	wi	wisconsin
us	wv	west virginia
us	wy	wyoming
uy	01	artigas
uy	02	canelones
uy	03	cerro largo
uy	04	colonia
uy	05	durazno
uy	06	flores
uy	07	florida
uy	08	lavalleja
uy	09	maldonado
uy	10	montevideo
uy	11	paysandu
uy	12	rio negro
uy	13	rivera
uy	14	rocha
uy	15	salto
uy	16	san jose
uy	17	soriano
uy	18	tacuarembo
uy	19	treinta y tres
uz	01	andijon
uz	02	bukhoro
uz	03	farghona
uz	04	jizzakh
uz	05	khorazm
uz	06	namangan
uz	07	nawoiy
uz	08	qashqadaryo
uz	09	qoraqalpoghiston
uz	10	samarqand
uz	11	sirdaryo
uz	12	surkhondaryo
uz	13	toshkent
uz	14	toshkent
vc	01	charlotte
vc	02	saint andrew
vc	03	saint david
vc	04	saint george
vc	05	saint patrick
vc	06	grenadines
ve	01	amazonas
ve	02	anzoategui
ve	03	apure
ve	04	aragua
ve	05	barinas
ve	06	bolivar
ve	07	carabobo
ve	08	cojedes
ve	09	delta amacuro
ve	11	falcon
ve	12	guarico
ve	13	lara
ve	14	merida
ve	15	miranda
ve	16	monagas
ve	17	nueva esparta
ve	18	portuguesa
ve	19	sucre
ve	20	tachira
ve	21	trujillo
ve	22	yaracuy
ve	23	zulia
ve	24	dependencias federales
ve	25	distrito federal
ve	26	vargas
vn	01	an giang
vn	03	ben tre
vn	05	cao bang
vn	09	dong thap
vn	13	hai phong
vn	20	ho chi minh
vn	21	kien giang
vn	23	lam dong
vn	24	long an
vn	30	quang ninh
vn	32	son la
vn	33	tay ninh
vn	34	thanh hoa
vn	35	thai binh
vn	37	tien giang
vn	39	lang son
vn	43	dong nai
vn	44	ha noi
vn	45	ba ria-vung tau
vn	46	binh dinh
vn	47	binh thuan
vn	49	gia lai
vn	50	ha giang
vn	52	ha tinh
vn	53	hoa binh
vn	54	khanh hoa
vn	55	kon tum
vn	58	nghe an
vn	59	ninh binh
vn	60	ninh thuan
vn	61	phu yen
vn	62	quang binh
vn	63	quang ngai
vn	64	quang tri
vn	65	soc trang
vn	66	thua thien-hue
vn	67	tra vinh
vn	68	tuyen quang
vn	69	vinh long
vn	70	yen bai
vn	71	bac giang
vn	72	bac kan
vn	73	bac lieu
vn	74	bac ninh
vn	75	binh duong
vn	76	binh phuoc
vn	77	ca mau
vn	78	da nang
vn	79	hai duong
vn	80	ha nam
vn	81	hung yen
vn	82	nam dinh
vn	83	phu tho
vn	84	quang nam
vn	85	thai nguyen
vn	86	vinh phuc
vn	87	can tho
vn	88	dac lak
vn	89	lai chau
vn	90	lao cai
vn	91	dak nong
vn	92	dien bien
vn	93	hau giang
vu	05	ambrym
vu	06	aoba
vu	07	torba
vu	08	efate
vu	09	epi
vu	10	malakula
vu	11	paama
vu	12	pentecote
vu	13	sanma
vu	14	shepherd
vu	15	tafea
vu	16	malampa
vu	17	penama
vu	18	shefa
